"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"329","图像算法工程师","上海·五角场","18k-35k","经验1-3年/本科","17:48发布","即刻","移动互联网/C轮/50-150人","“出国outing 办公环境优秀 同事优秀”","/移动互联网/大数据/图像处理/深度学习/"
"330","产品专家（服务在线化方向）","北京·上地","25k-40k","经验3-5年/本科","13:31发布","车好多集团","O2O/C轮/2000人以上","“团队好,奖金多,股票期权,独角兽”","/电商/用户研究/电商/数据/"
"331","算法工程师","北京·亦庄","23k-45k","经验1-3年/本科","10:59发布","达达-京东到家","O2O/D轮及以上/2000人以上","“新零售,扁平化管理,免费班车”","/NLP/数据挖掘/"
"332","主播运营","北京·东直门","15k-25k","经验3-5年/本科","2天前发布","玩吧","移动互联网,社交网络/B轮/150-500人","“七险一金,弹性不打卡,免费午餐,季度旅游”","/用户运营/"
"333","PMO","北京·东城区","20k-40k","经验5-10年/本科","13:29发布","VIPKID","教育/D轮及以上/2000人以上","“团队氛围好、发展空间大”","/移动互联网/"
"334","Service Engineer","杭州·西溪","12k-24k","经验1-3年/本科","09:38发布","ZOOM","移动互联网,社交网络/D轮及以上/500-2000人","“股票期权,五险一金,弹性工作,硅谷培训”","/视频/运维/Linux/"
"335","算法工程师(自然语言处理)","深圳·福田区","15k-30k","经验3-5年/硕士","2天前发布","平安产险","移动互联网,金融/上市公司/2000人以上","“大平台,专业团队,高福利”","/移动互联网/图像处理/语音识别/"
"336","应用支持工程师","北京·朝阳区","15k-30k","经验3-5年/本科","11:35发布","百信银行","金融,移动互联网/不需要融资/150-500人","“福利待遇 发展前景”","/运维/安全/"
"337","客服专员","武汉·东湖新技术开发区","4k-6k","经验1-3年/不限","11:04发布","微派","社交网络/B轮/50-150人","“年终奖丰厚,公司靠谱,有发展空间”","/游戏客服/在线客服/"
"338","资深后端开发专家/架构师","北京·酒仙桥","30k-60k","经验5-10年/本科","10:52发布","车好多集团","O2O/C轮/2000人以上","“核心部门、优质团队”","/互联网金融/系统架构/决策能力/"
"339","SOC验证工程师","北京·五道口","25k-50k","经验3-5年/硕士","10:31发布","商汤科技","移动互联网/C轮/2000人以上","“核心业务,高薪酬福利,技术大牛”","/组装/制造/代工/"
"340","java技术专家架构师","上海·张江","30k-60k","经验5-10年/本科","10:15发布","还呗-智能信贷领先者","移动互联网,金融/B轮/500-2000人","“移动金融，未来金矿，精英团队，助力成长”","/后端/"
"341","嵌入式软件工程师","深圳·深圳湾","15k-25k","经验3-5年/本科","09:57发布","BLUE","零售贸易,移动互联网/C轮/500-2000人","“期权，提升空间，东南亚市场”","/驱动开发/自动化/"
"342","资深算法工程师-杭州-00434","杭州·西湖区","25k-40k","经验3-5年/本科","09:12发布","年糕妈妈","移动互联网,电子商务/B轮/150-500人","“大牛多 上升空间大”","/电商/教育/"
"343","用户研究专家","杭州·拱墅区","25k-40k","经验5-10年/本科","20:26发布","呆萝卜","移动互联网,电子商务/A轮/500-2000人","“新零售赛道 成熟商业模式”","/电商/新零售/"
"344","云平台高级开发专家","北京·双井","30k-60k","经验3-5年/本科","15:58发布","阿里巴巴-高德","移动互联网/上市公司/2000人以上","“高精地图”","/后端/服务器端/Java/云计算/"
"345","增长经理/增长黑客（数据分析方向）","深圳·南山区","20k-30k","经验1-3年/本科","10:34发布","极光","移动互联网,数据服务/上市公司/500-2000人","“大数据平台,纳斯达克,扁平化管理”","/大数据/"
"346","高级测试开发工程师","上海·平凉路","15k-30k","经验5-10年/本科","11:43发布","达达-京东到家","O2O/D轮及以上/2000人以上","“工作氛围好”","/自动化/"
"347","校园实习生","北京·东直门","3k-6k","经验应届毕业生/本科","2天前发布","玩吧","移动互联网,社交网络/B轮/150-500人","“转正机会,弹性不打卡,免费午餐,季度旅游”","/运营/用户运营/"
"348","图像/视频算法工程师","北京·石佛营","20k-40k","经验3-5年/本科","13:29发布","VIPKID","教育/D轮及以上/2000人以上","“团队氛围好、发展空间大”","/图像处理/"
"349","高级测试质量管理工程师","北京·朝阳区","18k-36k","经验3-5年/本科","11:35发布","百信银行","金融,移动互联网/不需要融资/150-500人","“福利待遇 发展前景”","/扁平管理/管理规范/岗位晋升/"
"350","Golang开发工程师","北京·酒仙桥","25k-50k","经验3-5年/本科","10:52发布","车好多集团","O2O/C轮/2000人以上","“核心团队,技术大牛,丰厚福利”","/C++/C/后端/"
"351","AI算法工程师","北京·五道口","25k-50k","经验5-10年/本科","10:31发布","商汤科技","移动互联网/C轮/2000人以上","“核心业务,高薪酬福利,技术大牛”","/人工智能/"
"352","资深java开发工程师","上海·张江","25k-50k","经验5-10年/本科","10:15发布","还呗-智能信贷领先者","移动互联网,金融/B轮/500-2000人","“移动金融，未来金矿，精英团队，助力成长”","/后端/"
"353","数据产品经理","深圳·深圳湾","20k-30k","经验3-5年/本科","09:57发布","BLUE","零售贸易,移动互联网/C轮/500-2000人","“期权，提升空间，东南亚市场”","/大数据/产品设计/数据分析/"
