"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"48","初级深度学习研发工程师 (MJ000019)","北京·四惠","15k-25k","经验不限/硕士","16:07发布","推想科技","医疗健康,数据服务/C轮/150-500人","“人工智能,快速成长,弹性工作”","/人工智能/图像处理/"
"49","深度学习架构师","佛山·顺德区","18k-36k","经验3-5年/本科","16:41发布","博智林机器人公司","移动互联网,人工智能/上市公司/500-2000人","“高薪,高平台”","/人工智能/"
"50","深度学习专家-金融事业部J11177","北京·中关村","20k-40k","经验3-5年/硕士","2019-03-11","去哪儿网","移动互联网/不需要融资/2000人以上","“薪资福利，成长空间，核心业务”","/金融/算法/数据挖掘/数据分析/"
"51","深度学习架构师","深圳·上步","20k-40k","经验不限/本科","1天前发布","云天励飞","移动互联网/B轮/500-2000人","“核心部门,算法团队,平台发展,行业前景”","/云计算/服务器端/云计算/"
"52","机器学习","北京·上地","40k-60k","经验3-5年/本科","2天前发布","贝壳","移动互联网,O2O/D轮及以上/2000人以上","“六险二金,包三餐,年终奖,BAT大牛”","/深度学习/搜索/推荐/"
"53","深度学习算法工程师","北京·丰台区","12k-20k","经验3-5年/本科","14:47发布","中住（北京）数据科技有限公司","数据服务区块链/不需要融资/150-500人","“五险一金 绩效奖金 周末双休”","/"
"54","深度学习框架研发工程师","北京·朝阳区","25k-50k","经验不限/本科","10:33发布","图森未来","移动互联网/D轮及以上/150-500人","“行业前沿,大牛云集,发展空间大,薪酬福利好”","/人工智能/"
"55","深度学习算法工程师","重庆·鸳鸯","10k-20k","经验3-5年/硕士","10:29发布","轻推","移动互联网/不需要融资/150-500人","“世界500强央企 大平台”","/云计算/大数据/"
"56","深度学习算法工程师","上海·静安区","20k-40k","经验不限/硕士","09:54发布","名片全能王","移动互联网/C轮/150-500人","“专业团队,大数据,人工智能,晋升空间”","/软件开发/"
"57","深度学习算法工程师（资深）","北京·中关村","20k-40k","经验3-5年/本科","09:47发布","深睿医疗","移动互联网,医疗健康/B轮/150-500人","“大牛,人性化管理,靠谱团队,技术氛围好”","/视频/机器学习/"
"58","深度学习算法工程师","北京·酒仙桥","30k-40k","经验1-3年/本科","19:15发布","轮子科技","移动互联网,生活服务/A轮/15-50人","“世界级大牛、飞速发展、年终奖金、产品成型”","/本地生活/大数据/人工智能/"
