"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"60","机器学习（风控）","上海·塘桥","15k-30k","经验不限/硕士","15:30发布","买单侠","移动互联网、金融/C轮/500-2000人","“扁平化,弹性制”","/美式企业文化/节日礼物/股票期权/岗位晋升/"
"61","机器人工程师","武汉·东湖新技术开发区","10k-20k","经验不限/硕士","17:38发布","库柏特COBOT","其他/B轮/50-150人","“六险一金,晋升空间,期权股票,大牛培训”","/人工智能/"
"62","机器学习专家/高级工程师（在线导航）","北京·大望路","30k-60k","经验不限/本科","15:52发布","阿里巴巴-高德","移动互联网/上市公司/2000人以上","“算法”","/数据挖掘/算法/"
"63","机器学习","成都·高新区","10k-20k","经验1-3年/本科","14:09发布","完美世界（成都）","移动互联网,游戏/上市公司/2000人以上","“福利 培训 个人成长”","/云计算/大数据/"
"64","机器学习","杭州·西溪","25k-50k","经验3-5年/大专","13:55发布","蜂融网络","移动互联网,金融/A轮/150-500人","“五险一金 双休 下午茶 每年体检”","/深度学习/推荐/算法/人工智能/"
"65","机器学习","深圳·龙岗区","20k-40k","经验3-5年/本科","09:10发布","深圳市艾唯尔科技有限公司","O2O,硬件/A轮/50-150人","“人工智能,发展空间大”","/人工智能/深度学习/算法/"
"66","机器人软件开发工程师","深圳·南山区","20k-40k","经验3-5年/本科","13:47发布","普渡科技","硬件,其他/A轮/50-150人","“AI机器人,公司大牛多,弹性工作”","/C++/Python/"
"67","深度/机器学习","北京·中关村","25k-50k","经验不限/硕士","09:47发布","深睿医疗","移动互联网,医疗健康/B轮/150-500人","“大牛,人性化管理,靠谱团队,技术氛围好”","/医疗健康/深度学习/计算机视觉/算法/"
"68","1111BK-服务机器人算法工程师","深圳·南山区","20k-40k","经验3-5年/硕士","2天前发布","平安科技","金融/不需要融资/2000人以上","“五险一金,绩效奖金,带薪年假,定期体检”","/模式识别/语音识别/计算机视觉/"
"69","视觉设计师","北京·西三旗","8k-15k","经验1-3年/本科","14:34发布","乐信圣文","移动互联网/B轮/50-150人","“免费三餐,全额五险一金,升降办公桌椅”","/广告/品牌/"
"70","视觉设计师","深圳·深圳湾","15k-25k","经验3-5年/本科","09:57发布","BLUE","零售贸易,移动互联网/C轮/500-2000人","“期权，提升空间，东南亚市场”","/平面/品牌/"
"71","机器学习/数据挖掘研发工程师","武汉·硚口区","15k-30k","经验3-5年/本科","13:32发布","Today今天连锁便利","生活服务/B轮/500-2000人","“新零售,平台大,技术氛围好,大牛多”","/算法/数据分析/"
"72","ROS机器人软件工程师","上海·青浦区","15k-30k","经验1-3年/本科","11:10发布","哈工智能","其他,人工智能/上市公司/500-2000人","“五险一金，扁平化管理，专业培训，周末双休”","/人工智能/机器学习/"
"73","机器人讲师","广州·天河城","4k-8k","经验不限/大专","16:25发布","广州酷码教育咨询有限公司","教育/A轮/150-500人","“双休,带薪年假,五险一金”","/教育/"
"74","视觉设计师","北京·朝阳区","10k-20k","经验1-3年/本科","09:53发布","自如网","移动互联网,O2O/A轮/500-2000人","“15-17薪、六险一金、带薪年假”","/丰厚年薪/六险一金/健康体检/带薪年假/"
"75","机器学习","北京·西直门","15k-30k","经验1-3年/硕士","2天前发布","Udesk－企业级智能客服平台","移动互联网,企业服务/C轮/150-500人","“团队强悍,待遇丰厚,数据规模,场景明确”","/企业服务/搜索/NLP/算法/"
"76","机器人软件工程师","武汉·东湖新技术开发区","8k-15k","经验1年以下/硕士","17:38发布","库柏特COBOT","其他/B轮/50-150人","“技术大牛多,公司氛围好,五险一金”","/硬件制造/嵌入式/自动化/"
"77","机器学习/深度学习","大连·火炬路","15k-25k","经验3-5年/硕士","14:16发布","LINE China","移动互联网,游戏/上市公司/150-500人","“弹性工作制,绩效奖金,加班补助,股票期权”","/图像处理/数据挖掘/"
"78","机器学习/深度学习算法工程师","北京·上地","15k-30k","经验1-3年/硕士","12:00发布","深思考人工智能机器人","移动互联网,企业服务/A轮/50-150人","“弹性工时、核心岗位、AI”","/其他/建模/"
"79","机器学习系统工程师","深圳·宝安区","25k-50k","经验3-5年/本科","14:19发布","vivo","移动互联网/未融资/2000人以上","“亿级用户，快速发展”","/C++/Java/Python/"
"80","机器学习/数据挖掘工程师","杭州·滨江区","18k-25k","经验3-5年/本科","10:18发布","安恒信息","信息安全,数据服务/D轮及以上/500-2000人","“五险一金,带薪年假,节假日福利,国内外旅游”","/信息安全/算法/"
"81","机器人软件开发工程师","重庆·渝北区","6k-12k","经验不限/本科","2天前发布","中冶赛迪研发中心","其他/不需要融资/2000人以上","“大型央企、五星食堂、员工公寓”","/C/C++/C#/.NET/Python/"
"82","高级机器人工程师","深圳·上梅林","20k-32k","经验3-5年/本科","1天前发布","深圳澳谷智能科技有限公司","其他/A轮/少于15人","“国际化企业 优秀的管理团队”","/硬件制造/自动化/"
"83","机器学习/算法工程师","上海·杨浦区","25k-35k","经验3-5年/硕士","17:39发布","眸事网","移动互联网,企业服务/天使轮/150-500人","“人工智能 海量语料 亿级用户标签数据”","/大数据/Java/数据挖掘/"
"84","视觉设计师","合肥·高新区","9k-18k","经验3-5年/本科","1天前发布","ZOOM","移动互联网,社交网络/D轮及以上/500-2000人","“薪水福利好,技术挑战高,原始股权,发展空间大”","/UED/UI/"
"85","视觉设计师","成都·高新区","6k-12k","经验3-5年/本科","2天前发布","西南凯亚","信息安全,其他/不需要融资/150-500人","“朝九晚五 不加班”","/电商/旅游/UE/UI/UX/"
"86","机器学习／深度学习","上海·杨浦区","18k-35k","经验3-5年/本科","1天前发布","千寻位置","移动互联网/不需要融资/150-500人","“阿里系平台 发展前景广阔”","/节日礼物/股票期权/带薪年假/绩效奖金/"
"87","机器学习/计算机视觉算法工程师","北京·望京","10k-20k","经验1-3年/本科","2天前发布","泽泰征信","企业服务,数据服务/A轮/15-50人","“前景广阔,五险一金,节日福利,上升空间大”","/深度学习/"
"88","机器人高级工程师","广州·广卫","20k-35k","经验3-5年/本科","2天前发布","宇态控股","移动互联网/A轮/50-150人","“人工智能 技术交流多 发展空间好”","/嵌入式/"
"89","视觉设计师","北京·大兴区","20k-30k","经验5-10年/大专","2019-03-11","达达-京东到家","O2O/D轮及以上/2000人以上","“新零售，核心团队，福利健全”","/电商/广告营销/UI/平面/"
"90","推荐算法/广告算法/机器学习","上海·张江","35k-70k","经验3-5年/硕士","09:50发布","上海腾聘","移动互联网,数据服务/B轮/50-150人","“发展空间,薪资给力,期权”","/移动互联网/"
"91","机器人控制系统工程师","重庆·渝北区","7k-14k","经验不限/硕士","2天前发布","中冶赛迪研发中心","其他/不需要融资/2000人以上","“大型央企、五星食堂、员工公寓”","/硬件开发/智能硬件/"
"92","机器学习/深度学习工程师","杭州·西湖区","15k-30k","经验不限/硕士","2天前发布","百世物流","移动互联网,O2O/D轮及以上/2000人以上","“海量数据环境 成长空间大 弹性工作”","/建模/算法/数据挖掘/"
"93","视觉/动效设计师","杭州·三墩","8k-15k","经验1-3年/本科","2天前发布","创邻科技","企业服务,数据服务/A轮/15-50人","“年终奖,创新活跃,五险一金,双休”","/企业服务/社交/动画/视频/美术设计/剪辑/"
"94","平面设计师/视觉/ui","广州·琶洲","10k-15k","经验3-5年/大专","19:54发布","互乐科技","移动互联网/不需要融资/50-150人","“高额奖金 15薪 老板nice 扁平化”","/直播/移动互联网/广告/"
"95","机器学习工程师 (MJ000077)","上海·复旦大学","25k-50k","经验3-5年/硕士","19:46发布","商米科技","O2O/D轮及以上/500-2000人","“IOT 快速发展”","/NLP/计算机视觉/架构师/"
"96","机器学习工程师","北京·朝阳区","35k-60k","经验1年以下/本科","17:23发布","闪银奇异","移动互联网,金融/D轮及以上/500-2000人","“七险一金,免费健身,午餐自助,团队大牛”","/算法/数据挖掘/数据分析/"
"97","机器学习/深度学习算法研究员/专家","北京·望京","25k-40k","经验3-5年/本科","11:15发布","美团点评","移动互联网,O2O/上市公司/2000人以上","“技术大牛；免费班车”","/人工智能/"
"98","机器学习工程师","深圳·白石洲","10k-16k","经验1-3年/本科","10:20发布","中腾信","金融/不需要融资/2000人以上","“活力”","/大数据/算法/数据挖掘/"
"99","计算机视觉研究员","北京·五道口","25k-50k","经验1-3年/硕士","1天前发布","商汤科技","移动互联网/C轮/2000人以上","“AI行业独角兽，福利待遇好，弹性工作”","/移动互联网/人工智能/深度学习/算法/"
"100","机器学习工程师（推荐方向）","深圳·西乡","20k-40k","经验3-5年/本科","18:09发布","小步网络","移动互联网/B轮/150-500人","“待遇优厚,成长空间大,弹性上班,下午茶”","/算法/数据挖掘/数据分析/"
"101","机器学习工程师","深圳·南山区","18k-30k","经验3-5年/本科","17:10发布","大道金服","移动互联网,金融/B轮/500-2000人","“硅谷大咖带你飞”","/深度学习/NLP/"
"102","机器学习工程师","深圳·科技园","30k-60k","经验不限/本科","16:29发布","无秘","移动互联网,金融/B轮/150-500人","“高速发展,团队优秀,待遇丰厚”","/教育/移动互联网/深度学习/算法/建模/"
"103","机器学习系统工程师","上海·徐家汇","25k-50k","经验3-5年/硕士","15:34发布","乐言科技","企业服务/B轮/150-500人","“顶尖团队,早期期权”","/股票期权/"
"104","机器学习工程师","上海·浦东新区","20k-35k","经验3-5年/硕士","15:30发布","买单侠","移动互联网、金融/C轮/500-2000人","“弹性工作制,扁平管理,互联网金融,晋升空间”","/大数据/Java/Python/算法/"
"105","机器学习工程师","上海·张江","25k-50k","经验5-10年/本科","13:12发布","Coupang","移动互联网,O2O/不需要融资/150-500人","“机器学习引领者 带领团队取得成功”","/电商/算法/NLP/数据架构/Hadoop/"
"106","机器学习工程师","深圳·白石洲","30k-45k","经验1-3年/本科","10:20发布","中腾信","金融/不需要融资/2000人以上","“分类,聚类”","/节日礼物/年底多薪/绩效奖金/岗位晋升/"
"107","NLP/机器学习/自然语言处理工程师","北京·西直门","20k-35k","经验1-3年/本科","11:39发布","康夫子","移动互联网,医疗健康/A轮/15-50人","“七险一金,餐补,15.5薪,技术大牛”","/医疗健康/算法/数据挖掘/"
"108","机器学习工程师（反作弊）","深圳·科技园","15k-25k","经验1-3年/大专","09:16发布","爱豆子","移动互联网,电子商务/B轮/50-150人","“办公环境好,同事和蔼,项目前景好”","/移动互联网/人工智能/算法/架构师/"
"109","上海-机器学习/数据挖掘工程师","上海·漕宝路","30k-60k","经验5-10年/本科","2天前发布","腾讯","移动互联网,游戏/上市公司/2000人以上","“大平台”","/云计算/大数据/人工智能/建模/"
"110","机器学习工程师","上海·杨浦区","20k-35k","经验不限/硕士","17:47发布","R2.ai","人工智能/A轮/50-150人","“AI,机器学习”","/其他/数据挖掘/算法/"
"111","机器学习/深度学习/算法工程师","武汉·洪山区","8k-16k","经验3-5年/本科","15:43发布","有点","移动互联网,数据服务/未融资/15-50人","“工作氛围好,周末双休,良好的环境”","/"
"112","机器学习工程师（NLP方向）","北京·朝阳区","15k-30k","经验1-3年/硕士","14:31发布","颐圣智能","医疗健康,移动互联网/A轮/15-50人","“地铁周边 五险一金 人工智能 带薪年假”","/人工智能/"
"113","机器学习工程师","成都·四川大学","12k-24k","经验3-5年/不限","13:50发布","顶呱呱","金融/上市公司/2000人以上","“大平台,双休,包吃,非外包”","/人工智能/"
"114","机器学习工程师","北京·朝外","20k-40k","经验1-3年/本科","08:50发布","阳光产险信保事业部","金融/不需要融资/2000人以上","“五险一金,绩效奖金,节日福利,医疗保险”","/大数据/金融/Java/算法/"
"115","机器学习工程师","西安·高新技术产业开发区","18k-25k","经验3-5年/本科","20:53发布","星垂智能","移动互联网,人工智能/不需要融资/15-50人","“国际化团队, 高层写字楼, 完善的福利”","/深度学习/图像处理/NLP/"
"116","机器学习工程师","北京·西城区","20k-30k","经验不限/硕士","08:26发布","嘉和美康","移动互联网,医疗健康/C轮/500-2000人","“薪酬完善 福利丰富 晋升空间 团队优秀”","/医疗健康/大数据/建模/算法/数据挖掘/架构师/"
"117","机器人3D视觉算法工程师","北京·石景山区","10k-20k","经验3-5年/本科","3天前发布","VRTRIX","硬件,游戏/不需要融资/少于15人","“发展空间大,期权激励,技术驱动,海归团队”","/智能硬件/人工智能/机器学习/深度学习/计算机视觉/"
"118","机器学习/深度学习/算法工程师","福州·铜盘","10k-15k","经验不限/本科","15:25发布","顶点软件","移动互联网,企业服务/不需要融资/500-2000人","“六险一金,餐补体检等,员工旅游,丰厚年终奖”","/大数据/"
"119","机器学习工程师","北京·海淀区","50k-70k","经验3-5年/硕士","1天前发布","乐元素游戏","移动互联网,游戏/不需要融资/500-2000人","“技术大牛,人工智能,机器学习,大数据”","/人工智能/算法/"
"120","AI科学家（语音，视觉，NLP，机器学习01595","上海·斜土路","50k-100k","经验不限/硕士","13:44发布","同盾科技","信息安全,数据服务/C轮/500-2000人","“大牛组队 丰富数据 期权激励”","/计算机视觉/语音识别/"
"121","机器学习工程师（NLP）","上海·杨浦区","25k-40k","经验1-3年/博士","17:47发布","R2.ai","人工智能/A轮/50-150人","“AI,NLP,机器学习”","/其他/人工智能/"
"122","自然语言处理 \机器学习\数据挖掘工程师要医疗背景","北京·西直门","25k-35k","经验3-5年/本科","11:38发布","康夫子","移动互联网,医疗健康/A轮/15-50人","“技术大牛,15.5薪,七险一金”","/医疗健康/NLP/算法/搜索/"
"123","机器学习工程师（北京）","北京·五道口","20k-40k","经验1-3年/硕士","10:48发布","竹间智能科技(上海)有限公司","移动互联网,其他/B轮/150-500人","“年底双薪 股票期权 弹性工作 六险一金”","/人工智能/深度学习/NLP/"
"124","数据科学家/机器学习工程师","杭州·西兴","25k-50k","经验1-3年/硕士","21:45发布","TELETRAAN","数据服务,企业服务/天使轮/15-50人","“股权激励,硅谷团队,前沿技术,双休”","/算法/数据挖掘/数据分析/"
"125","算法工程师-机器学习方向","北京·海淀区","20k-40k","经验3-5年/本科","2天前发布","混沌大学","移动互联网,教育/不需要融资/150-500人","“弹性工作,六险一金,补充医疗,子女福利”","/服务器端/"
"126","视觉设计师-杭州-00428","杭州·天目山路","10k-20k","经验不限/不限","2天前发布","有赞","移动互联网,企业服务/上市公司/2000人以上","“福利待遇佳，发展空间大，氛围好，上市公司”","/工程师氛围/弹性工作/扁平管理/上班不打卡/"
"127","搜索算法-机器学习方向","上海·长宁区","30k-60k","经验3-5年/硕士","2天前发布","拼多多","电子商务,移动互联网/上市公司/2000人以上","“拼多多”","/电商/"
"128","机器人算法工程师（智能赛车）","深圳·南山区","16k-30k","经验1-3年/硕士","16:19发布","未知星球科技","硬件,人工智能/天使轮/少于15人","“创意产品，公司氛围，发展空间，天使轮融资”","/智能硬件/电子/半导体/集成电路/人工智能/建模/"
"129","深圳-机器学习/数据挖掘工程师","深圳·前海","30k-60k","经验5-10年/本科","2天前发布","腾讯","移动互联网,游戏/上市公司/2000人以上","“大平台”","/云计算/大数据/建模/人工智能/"
"130","机器人拼搭老师（合肥）","合肥·科技大学","5k-10k","经验不限/本科","2019-03-15","编程少年","教育/未融资/50-150人","“团队氛围好，福利待遇好，领导好，高提成”","/教育/"
"131","机器学习-金融事业部","北京·海淀区","20k-40k","经验3-5年/硕士","2019-03-11","去哪儿网","移动互联网/不需要融资/2000人以上","“薪资福利,成长空间,核心业务”","/金融/算法/"
"132","机器学习算法工程师","合肥·高新区","13k-26k","经验1-3年/本科","1天前发布","ZOOM","移动互联网,社交网络/D轮及以上/500-2000人","“薪酬福利好 技术挑战高 股票期权”","/大数据/"
"133","机器人ROS开发工程师","上海·徐汇区","12k-20k","经验3-5年/本科","2019-03-12","Xmov","移动互联网,数据服务/天使轮/15-50人","“明星团队,顶级科学家,顶级风投,期权丰厚”","/其他/计算机视觉/"
"134","水下机器人高级工程师-B04","深圳·西丽","20k-30k","经验1-3年/硕士","1天前发布","鹏城实验室","其他/不需要融资/500-2000人","“三餐、班车”","/人工智能/"
"135","人工智能机器视觉架构师/工程师","苏州·青剑湖","15k-25k","经验3-5年/硕士","2019-02-20","阔地教育","教育/B轮/150-500人","“晋升空间大,福利待遇好,培训机会多,挑战性”","/机器学习/深度学习/计算机视觉/图像处理/"
"136","机器学习工程师","杭州·浦沿","20k-35k","经验1-3年/硕士","17:47发布","R2.ai","人工智能/A轮/50-150人","“AI,机器学习,算法”","/其他/算法/Scala/"
"137","视觉设计师-深圳-00471","深圳·南山区","15k-30k","经验3-5年/本科","2天前发布","有赞","移动互联网,企业服务/上市公司/2000人以上","“BAT大牛,技术氛围好”","/UI/平面/场景/"
"138","机器人拼搭老师（杭州）","杭州·滨江区","5k-10k","经验不限/本科","2019-03-14","编程少年","教育/未融资/50-150人","“团队氛围好，领导好，行业前景好”","/教育/"
"139","机器学习工程师","上海·田林","20k以上","经验不限/硕士","10:48发布","竹间智能科技(上海)有限公司","移动互联网,其他/B轮/150-500人","“年底双薪 股票期权 五险一金 弹性工作”","/算法/"
"140","机器人算法工程师","深圳·大冲","40k-60k","经验1-3年/本科","13:48发布","普渡科技","硬件,其他/A轮/50-150人","“AI机器人,公司大牛多,发展空间大,弹性工作”","/地图/软件开发/"
"141","深度/机器学习研究员","杭州·西溪","20k-40k","经验不限/硕士","09:47发布","深睿医疗","移动互联网,医疗健康/B轮/150-500人","“大牛,人性化管理,靠谱团队,技术氛围好”","/医疗健康/NLP/计算机视觉/图像处理/"
"142","机器人控制算法工程师","深圳·西丽","10k-18k","经验不限/本科","19:29发布","Xeno Dynamics","硬件,医疗健康/A轮/15-50人","“创始团队”","/年底双薪/股票期权/通讯津贴/交通补助/"
"143","机器学习研发工程师","北京·海淀区","20k-40k","经验3-5年/本科","10:43发布","金山云","移动互联网,数据服务/D轮及以上/500-2000人","“免费三餐,公司班车,下午茶”","/Python/"
"144","机器学习研究员","北京·海淀区","35k-55k","经验3-5年/本科","2天前发布","联想集团","移动互联网,数据服务/上市公司/2000人以上","“国际化视野 良好的工作环境 完善福利”","/算法/推荐/深度学习/"
"145","机器学习系统工程师","上海·黄浦区","10k-20k","经验不限/本科","2019-03-15","CreditX","金融,数据服务/B轮/50-150人","“股票期权,精英团队,福利好,团队氛围佳”","/大数据/"
"146","机器学习专家","上海·张江","30k-60k","经验5-10年/本科","10:15发布","还呗-智能信贷领先者","移动互联网,金融/B轮/500-2000人","“移动金融,未来金矿,精英团队,助力成长”","/移动互联网/数据挖掘/算法/"
"147","机器学习开发工程师","成都·高新区","20k-40k","经验不限/本科","10:10发布","百词斩","移动互联网,教育/D轮及以上/150-500人","“发展前景好”","/教育/移动互联网/语音识别/"
"148","前端开发工程师-机器学习团队-上海徐汇-00669","上海·徐汇区","10k-20k","经验3-5年/本科","13:44发布","同盾科技","信息安全,数据服务/C轮/500-2000人","“15薪,大牛指导,机器学习,弹性工作”","/Javascript/Web前端/"
"149","机器学习开发工程师","武汉·关山","10k-20k","经验1-3年/本科","10:39发布","Trusfort芯盾时代","移动互联网,信息安全/C轮/150-500人","“五险一金,股票期权,出国团建,晋升空间”","/高薪/股票期权/内荐重奖/餐补话补/"
"150","机器学习开发工程师","北京·北京大学","11k-22k","经验1-3年/本科","09:40发布","晶泰科技","企业服务,医疗健康/B轮/50-150人","“五险一金，公司大牛多，发展空间大”","/深度学习/"
"151","机器人拼搭老师（嘉兴）","嘉兴·南湖区","5k-10k","经验应届毕业生/本科","2019-03-14","编程少年","教育/未融资/50-150人","“团队氛围好，福利待遇好，领导好”","/教育/"
"152","机器学习研发工程师","上海·田林","25k-50k","经验1-3年/硕士","10:48发布","竹间智能科技(上海)有限公司","移动互联网,其他/B轮/150-500人","“发展空间大,弹性工作,期权激励”","/股票期权/年假≥12天/开放透明氛围/技术黑科技/"
"153","机器学习","北京·上地","40k-60k","经验3-5年/本科","2天前发布","贝壳","移动互联网,O2O/D轮及以上/2000人以上","“六险二金,包三餐,年终奖,BAT大牛”","/深度学习/搜索/推荐/"
"154","高级视觉设计师","上海·洋泾","20k-25k","经验3-5年/本科","1天前发布","达达-京东到家","O2O/D轮及以上/2000人以上","“五险一金、带薪年假、办公环境、扁平化管理”","/UED/"
"155","机器学习工程师（校招）","北京·望京","15k-30k","经验应届毕业生/本科","3天前发布","数美","企业服务,数据服务/B轮/150-500人","“快速发展，七险一金、薪酬给力，大牛导师”","/深度学习/"
"156","机器学习工程师","西安·雁塔区","8k-16k","经验不限/大专","2019-03-14","宝兰德软件","企业服务/上市公司/150-500人","“带薪年假 补充医疗 年度体检”","/大数据/人工智能/深度学习/算法/"
"157","机器人控制算法工程师","深圳·宝安区","15k-30k","经验不限/本科","08:47发布","海柔创新","硬件/A轮/15-50人","“产品好,团队好,学习型,期权多”","/硬件制造/人工智能/"
"158","计算机视觉(阿里中兵合资)","上海·杨浦区","22k-35k","经验不限/硕士","1天前发布","千寻位置","移动互联网/不需要融资/150-500人","“发展平台大,互联网氛围”","/机器学习/模式识别/算法/"
"159","机器人-高级应用软件开发工程师（C++）","杭州·长河","15k-20k","经验3-5年/本科","09:49发布","海康威视","不限/上市公司/2000人以上","“公司规模大 发展空间大 薪酬福利佳”","/C/C++/"
"160","视觉软件工程师","武汉·东湖新技术开发区","8k-10k","经验1-3年/本科","17:38发布","库柏特COBOT","其他/B轮/50-150人","“五险一金,节日福利,专业培训,晋升空间”","/C++/图像处理/Python/Linux/Unix/"
"161","机器学习专家","北京·西北旺","30k-60k","经验1-3年/本科","1天前发布","墨云科技","信息安全/B轮/50-150人","“五险一金”","/人工智能/深度学习/"
"162","11122K-LT-310-视觉算法工程师","深圳·南山区","25k-50k","经验3-5年/硕士","2天前发布","平安科技","金融/不需要融资/2000人以上","“带薪年假,定期体检,员工旅游,节日福利”","/图像处理/计算机视觉/模式识别/"
"163","计算机视觉研究员（北京上海深圳）","北京·海淀区","20k-40k","经验1-3年/本科","2019-02-27","商汤科技","移动互联网/C轮/2000人以上","“发展空间大、弹性工作、午餐补助、扁平管理”","/机器学习/深度学习/人工智能/算法/"
"164","机器学习工程师","北京·东四","20k-35k","经验1-3年/本科","2019-03-14","中诚信征信","数据服务,人工智能/不需要融资/150-500人","“行业领导者,弹性工作制,午餐和零食,周五7小时”","/大数据/征信/算法/"
"165","机器学习工程师","上海·浦东新区","18k-23k","经验不限/硕士","2019-03-10","脉景","医疗健康,数据服务/不需要融资/15-50人","“绩效奖金 带薪年假 五险一金 发展空间大”","/深度学习/人工智能/"
"166","机器人拼搭老师（北京）","北京·北京大学","5k-10k","经验不限/本科","2019-03-14","编程少年","教育/未融资/50-150人","“团队氛围好，福利待遇好，领导好，高提成”","/教育/"
"167","机器学习研发工程师","深圳·深圳湾","25k-50k","经验1-3年/硕士","10:48发布","竹间智能科技(上海)有限公司","移动互联网,其他/B轮/150-500人","“扁平化管理,发展空间大,弹性上班”","/人工智能/"
"168","计算机视觉（智能驾驶）","上海·杨浦区","15k-30k","经验3-5年/本科","1天前发布","千寻位置","移动互联网/不需要融资/150-500人","“五险一金,发展空间大,工作氛围好”","/其他/"
"169","机器人-应用软件开发工程师（C++）","杭州·长河","10k-15k","经验1-3年/本科","09:49发布","海康威视","不限/上市公司/2000人以上","“公司规模大 发展空间大 薪酬福利佳”","/C/C++/"
"170","高级视觉设计师","上海·平凉路","15k-20k","经验3-5年/本科","2天前发布","达达-京东到家","O2O/D轮及以上/2000人以上","“互联网,流量大,研发氛围好,扁平管理”","/电商/本地生活/App设计/电商美工/3D/"
"171","视觉算法工程师","北京·五道口","20k-40k","经验1-3年/硕士","1天前发布","商汤科技","移动互联网/C轮/2000人以上","“AI行业独角兽，福利待遇好”","/人工智能/计算机视觉/"
"172","高级视觉设计师","北京·西三旗","15k-25k","经验3-5年/本科","14:34发布","乐信圣文","移动互联网/B轮/50-150人","“免费三餐,全额五险一金,升降办公桌椅”","/品牌/创意/广告/"
"173","视觉设计师","上海·杨浦区","10k-20k","经验1-3年/本科","14:00发布","英语流利说","移动互联网,教育/上市公司/2000人以上","“上市公司 人工智能 硅谷文化”","/弹性工作/五险一金/年底双薪/硅谷文化/"
"174","视觉实习生","上海·张江","2k-4k","经验不限/本科","11:10发布","喜马拉雅","移动互联网,文化娱乐/D轮及以上/500-2000人","“音频独角兽 弹性工作 下午茶 发展空间大”","/UED/UI/"
"175","AI Lab实习生 - 计算机视觉","上海·徐汇区","6k-10k","经验不限/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，免费三餐，租房补贴，休闲下午茶”","/图像处理/图形处理/"
"176","数据科学/NLP/机器学习工程师","上海·打浦桥","10k-20k","经验1-3年/本科","1天前发布","华尔街见闻","金融,移动互联网/B轮/150-500人","“弹性工作时间，扁平化管理”","/深度学习/"
"177","机器学习专家（反欺诈）-北京-01653","深圳·下沙","23k-45k","经验1-3年/硕士","13:44发布","同盾科技","信息安全,数据服务/C轮/500-2000人","“双休 五险一金”","/后端/"
"178","视觉处理工程师","北京·海淀区","20k-40k","经验不限/本科","2019-03-13","寒武纪科技","硬件,数据服务/A轮/50-150人","“弹性工作时间 年终奖 五险一金”","/深度学习/"
"179","机器学习工程师","哈尔滨·世茂大道","9k-15k","经验不限/本科","2019-03-06","安天","信息安全/不需要融资/500-2000人","“五险一金、补充医疗保险、双休、班车”","/信息安全/"
"180","视觉主管","上海·徐汇区","12k-16k","经验3-5年/大专","1天前发布","杭州云隐贸易有限公司","电子商务/不需要融资/50-150人","“周末双休,工作环境优,团建多,帅哥美女多”","/电商/网店/"
"181","机器人-海外销售（台湾 AGV）","杭州·长河","10k-15k","经验1-3年/本科","09:49发布","海康威视","不限/上市公司/2000人以上","“公司规模大 发展空间大 薪酬福利佳”","/客户代表/KA/"
"182","图像识别/机器学习工程师","北京·朝阳区","15k-30k","经验3-5年/硕士","2019-03-14","苏宁体育","移动互联网,文化娱乐/不需要融资/2000人以上","“公司平台大，福利好”","/体育/C++/"
"183","视觉设计实习生","广州·海珠区","3k-4k","经验应届毕业生/本科","17:02发布","微咔世纪","移动互联网,社交网络/A轮/50-150人","“周末双休,六险一金,萌宠陪伴,营养工作餐”","/电商/广告营销/"
"184","机器学习/计算机视觉算法 实习生","北京·望京","2k-4k","经验应届毕业生/本科","2天前发布","泽泰征信","企业服务,数据服务/A轮/15-50人","“技术大牛”","/深度学习/"
"185","机器学习实习生-音视频","北京·海淀区","8k-10k","经验不限/硕士","18:38发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“免费三餐，租房补贴，扁平管理，职业大牛”","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"186","ROS机器人算法工程师","成都·锦江区","15k-30k","经验3-5年/本科","16:38发布","驹马科技","移动互联网,其他/B轮/500-2000人","“有力的团队,无限的前景,优厚的待遇”","/领导好/扁平管理/五险一金/交通补助/"
"187","机器学习工程师 (MJ000057)","上海·海宁路","20k-40k","经验3-5年/本科","2019-02-28","中腾信","金融/不需要融资/2000人以上","“五险一金，发展空间大，定期体检，发展好”","/NLP/"
"188","机器人软件产品经理","深圳·南山区","15k-30k","经验1-3年/本科","13:47发布","普渡科技","硬件,其他/A轮/50-150人","“AI机器人,公司大牛多,股票期权”","/智能硬件/产品设计/智能硬件/"
"189","机器人工程师","深圳·西丽","20k-30k","经验3-5年/本科","10:10发布","超节点","硬件,其他/不需要融资/15-50人","“五险一金,定期调薪,期权分红”","/机器学习/图像处理/模式识别/算法/"
"190","深度/机器学习实习生","杭州·余杭区","10k-20k","经验不限/硕士","09:47发布","深睿医疗","移动互联网,医疗健康/B轮/150-500人","“大牛,人性化管理,靠谱团队,技术氛围好”","/医疗健康/NLP/计算机视觉/图像处理/"
"191","视觉设计实习生","广州·棠下","2k-3k","经验不限/本科","1天前发布","荔枝","移动互联网/D轮及以上/500-2000人","“绩效奖金,亿级产品,免费三餐,弹性工作制”","/平面/"
