"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"31","图像识别工程师","杭州·余杭区","20k-40k","经验1-3年/本科","1天前发布","数美","企业服务,数据服务/B轮/150-500人","“行业大咖,自由开放,Geek”","/大数据/算法/数据挖掘/"
"32","图像识别工程师","武汉·东湖新技术开发区","6k-12k","经验不限/不限","2019-03-01","唯理科技","企业服务/不需要融资/15-50人","“博士带队,发展空间好,项目棒”","/人工智能/深度学习/图像处理/算法/"
"33","资深图像识别工程师","北京·白石桥","30k-60k","经验3-5年/本科","3天前发布","新意互动","广告营销/上市公司/500-2000人","“上市公司，扁平化管理”","/广告营销/汽车/深度学习/计算机视觉/图像处理/机器学习/"
"34","AI开发/图像识别实习生","广州·大学城","4k-7k","经验应届毕业生/硕士","1天前发布","讯码科技","移动互联网,生活服务/A轮/150-500人","“福利全,待遇优,领导好,牛人多”","/人工智能/NLP/计算机视觉/图像处理/"
"35","高级图像识别算法","深圳·大冲","25k-50k","经验3-5年/本科","1天前发布","wlaike","移动互联网,企业服务/B轮/150-500人","“超高分红,诱人薪资,股票分红,高额补贴”","/图像处理/"
"36","计算机视觉/图像识别工程师","南京·中央门","10k-20k","经验不限/大专","1天前发布","绛门科技","移动互联网,数据服务/未融资/500-2000人","“五险一金,带薪年假,定期体检,员工旅游”","/深度学习/"
"37","图像识别算法工程师","深圳·西丽","40k-80k","经验5-10年/本科","11:27发布","深圳知云网络科技有限公司","企业服务/未融资/2000人以上","“集团背景,上班免打卡,期权激励,扁平管理”","/人工智能/深度学习/图像处理/"
"38","图像识别算法工程师","深圳·车公庙","25k-50k","经验3-5年/硕士","1天前发布","独立科技","人工智能/不需要融资/2000人以上","“算法”","/深度学习/"
"39","图像识别算法工程师","北京·西三旗","8k-15k","经验应届毕业生/本科","2天前发布","奥德塔","企业服务,移动互联网/天使轮/15-50人","“餐补，交通补助，园区食堂，免费班车等”","/大数据/图像处理/"
"40","图像识别算法","深圳·南山医院","30k-60k","经验5-10年/硕士","16:17发布","欢雀科技","企业服务,移动互联网/A轮/50-150人","“研发实力强 企业增速大”","/智能硬件/深度学习/图像处理/"
"41","高级图像识别算法工程师","深圳·南山区","20k-40k","经验3-5年/本科","2天前发布","OPPO","移动互联网/不需要融资/2000人以上","“大平台，给力薪酬”","/丰厚年终/扁平管理/追求极致/本分/"
"42","图像和多媒体算法实习生","北京·海淀区","6k-8k","经验不限/硕士","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，免费三餐，租房补贴，休闲下午茶”","/图像处理/图形处理/"
"43","图像识别算法实习生","北京·中关村","2k-4k","经验应届毕业生/硕士","2019-03-14","数据堂","数据服务,分类信息/B轮/150-500人","“弹性工作，周末双休”","/深度学习/机器学习/图像处理/"
"44","高级PYTHON工程师-图像处理","深圳·上梅林","18k-32k","经验3-5年/本科","1天前发布","深圳澳谷智能科技有限公司","其他/A轮/少于15人","“国际化企业 优秀的管理团队”","/硬件制造/人工智能/"
"45","图像识别算法专家","杭州·古荡","30k-60k","经验3-5年/本科","10:02发布","蚂蚁金服集团","金融,移动互联网/B轮/2000人以上","“股票期权,业务挑战,福利齐全,职位机遇”","/机器学习/深度学习/图像处理/"
"46","图像识别工程师","北京·望京","20k-40k","经验1-3年/本科","1天前发布","数美","企业服务,数据服务/B轮/150-500人","“行业大咖,自由开放,Geek”","/大数据/深度学习/计算机视觉/图像处理/模式识别/"
"47","图像识别算法工程师","深圳·南山区","20k-40k","经验3-5年/本科","2天前发布","OPPO","移动互联网/不需要融资/2000人以上","“亿级用户,高速发展,组织氛围好,给力薪酬”","/机器学习/深度学习/模式识别/"
"48","图像处理工程师","杭州·仓前","11k-22k","经验3-5年/本科","19:36发布","电视淘宝","电子商务/不需要融资/50-150人","“六险一金 研发”","/视频/视频/"
"49","图像识别算法工程师","北京·中关村","35k-55k","经验3-5年/本科","2天前发布","三普文化","移动互联网,文化娱乐/不需要融资/50-150人","“五险一金实缴 弹性上班时间”","/图像处理/C++/Python/"
"50","高级图像识别算法工程师","广州·员村","20k-30k","经验不限/硕士","2天前发布","星舆科技","移动互联网,数据服务/A轮/50-150人","“高速成长,扁平化,行业前景佳,科研氛围”","/大数据/地图/图像处理/机器学习/深度学习/"
"51","ZBBU-图像识别算法工程师","北京·大望路","20k-40k","经验1-3年/本科","2天前发布","酷狗音乐","移动互联网,文化娱乐/上市公司/500-2000人","“六险一金,13薪,绩效奖金,餐补等”","/深度学习/图像处理/"
"52","人工智能图像识别方向高级产品经理","北京·中关村","20k-40k","经验3-5年/不限","18:22发布","汽车之家","移动互联网,文化娱乐/上市公司/2000人以上","“发展空间大，福利待遇好”","/产品设计/"
"53","图像识别算法工程师","深圳·福田区","15k-30k","经验3-5年/本科","16:45发布","蚁穴数字营销","广告营销,社交网络/不需要融资/15-50人","“五险一金,周末双休”","/机器学习/图像处理/模式识别/"
"54","图像识别算法工程师","成都·高新区","8k-15k","经验1-3年/本科","2019-03-13","建邦","信息安全,其他/未融资/50-150人","“发展好”","/人工智能/图像处理/"
"55","图形图像工程师-00226","北京·五道口","15k-20k","经验3-5年/本科","2019-03-11","紫光云","移动互联网,数据服务/不需要融资/500-2000人","“五险一金，带薪年假，节日福利，内部培训”","/云计算/大数据/视频识别/视频算法/"
"56","图像处理工程师/研究员","北京·北京大学","20k-40k","经验1-3年/硕士","2019-03-16","香侬科技","企业服务,数据服务/A轮/50-150人","“大牛带队，前沿科技，高速成长，氛围好”","/人工智能/计算机视觉/"
