"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"176","算法工程师","广州·鱼珠","25k-35k","经验3-5年/本科","09:57发布","云徙科技","数据服务,移动互联网/A轮/500-2000人","“快速发展,A轮融资,五险一金”","/五险一金/岗位晋升/弹性工作/扁平管理/"
"177","算法工程师（图像）","上海·张江","15k-30k","经验1-3年/硕士","09:27发布","图麟科技","移动互联网,硬件/A轮/50-150人","“人工智能行业 核心系统开发”","/云计算/移动互联网/人工智能/图像处理/"
"178","算法工程师","北京·西北旺","8k-13k","经验1-3年/本科","09:15发布","畅捷通","移动互联网,企业服务/上市公司/500-2000人","“班车食堂,五险一金,通信补贴,上市公司”","/人工智能/机器学习/深度学习/"
"179","算法工程师","宁波·镇海区","10k-20k","经验1-3年/本科","09:12发布","吉利汽车","生活服务,其他/上市公司/2000人以上","“平台大、福利好、产品棒”","/机器学习/"
"180","算法工程师（光电）","深圳·科技园","12k-24k","经验3-5年/本科","17:40发布","矽赫科技","人工智能,硬件/不需要融资/15-50人","“前沿科技 海归团队 人文关怀”","/通信/网络设备/智能硬件/通信/"
"181","算法工程师","上海·龙华","30k-60k","经验3-5年/本科","14:07发布","天壤智能","移动互联网,企业服务/A轮/50-150人","“AI,人工智能,城市大脑”","/深度学习/人工智能/"
"182","算法工程师（图像、传感器融合，室内外定位）","北京·学院路","25k-50k","经验应届毕业生/本科","11:09发布","睦星科技","移动互联网,其他/A轮/15-50人","“发展空间,免费小零食,牛人大咖多”","/云计算/大数据/C++/Python/数字信号处理/"
"183","算法工程师（广州）","广州·鱼珠","15k-30k","经验1-3年/本科","09:57发布","云徙科技","数据服务,移动互联网/A轮/500-2000人","“快速发展,A轮融资,五险一金”","/大数据/数据挖掘/数据分析/"
"184","算法工程师","南京·光华路","20k-25k","经验1-3年/本科","15:43发布","网感至察","数据服务/天使轮/15-50人","“五险一金，综合意外险，节日福利，带薪年假”","/大数据/云计算/深度学习/数据挖掘/"
"185","算法工程师","苏州·独墅湖","10k-20k","经验1-3年/本科","15:03发布","瑞小云","移动互联网/不需要融资/15-50人","“五险一金、绩效奖金、年终多薪、年度旅游。”","/大数据/机器学习/深度学习/数据挖掘/"
"186","算法工程师","上海·静安区","20k-40k","经验1-3年/本科","10:47发布","Qtum","移动互联网金融/不需要融资/15-50人","“国际化团队 丰厚年终奖 年度出国游”","/C/图像处理/区块链/"
"187","算法工程师","苏州·工业园区","10k-18k","经验1-3年/本科","08:52发布","神彩科技","数据服务/不需要融资/150-500人","“加班少,福利好,全额公积金,有大楼”","/建模/数据挖掘/"
"188","算法工程师【校招】","北京·东城区","18k-25k","经验应届毕业生/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金，弹性工作，免费三餐，餐补”","/算法/"
"189","算法工程师（心电图方向）","武汉·东湖新技术开发区","15k-30k","经验3-5年/硕士","18:20发布","武汉心络科技有限公司","医疗健康数据服务/未融资/50-150人","“五险一金,免费午餐,期权股权,租房补贴”","/人工智能/"
"190","算法工程师（计算机视觉）","深圳·福田区","20k-30k","经验3-5年/本科","15:55发布","智神信息技术","移动互联网,企业服务/未融资/500-2000人","“双休 季度奖金 补贴”","/人工智能/机器学习/图像处理/"
"191","算法工程师","杭州·高新文教区","15k-30k","经验3-5年/本科","15:52发布","诚智天扬","移动互联网/未融资/50-150人","“五险一金,周末双休,年终奖金,年度旅游”","/大数据/搜索/数据挖掘/"
"192","算法工程师","广州·越秀区","18k-36k","经验3-5年/本科","15:16发布","聚焦网络集团","移动互联网,电子商务/未融资/150-500人","“周末双休，五险一金，带薪休假，年终表彰”","/人工智能/机器学习/深度学习/数据挖掘/"
"193","算法工程师","北京·海淀区","15k-30k","经验1-3年/本科","10:02发布","随行付金科","移动互联网金融/未融资/150-500人","“带薪年假,快速成长,弹性工作，六险一金”","/深度学习/机器学习/"
"194","算法工程师","深圳·科技园","20k-40k","经验不限/硕士","09:48发布","深圳百诺基因医疗技术有限公司","医疗健康,其他/未融资/50-150人","“五险一金”","/医疗健康/"
"195","算法工程师","苏州·独墅湖","25k-40k","经验1-3年/硕士","08:38发布","苏州瑞鹏信息技术有限公司","移动互联网,数据服务/不需要融资/50-150人","“高速发展公司 大牛团队”","/数据挖掘/Hive/数据分析/"
"196","算法工程师（图像、传感器融合，室内外定位）","北京·学院路","25k-50k","经验1-3年/本科","11:09发布","睦星科技","移动互联网,其他/A轮/15-50人","“精英牛人 晋升空间大”","/C++/Python/云计算/"
"197","算法工程师","杭州·西湖大道","20k-35k","经验3-5年/本科","15:03发布","瑞小云","移动互联网/不需要融资/15-50人","“五险一金、绩效奖金、年终多薪、年度旅游。”","/大数据/机器学习/深度学习/数据挖掘/"
"198","算法工程师","南京·建邺区","20k-26k","经验应届毕业生/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，免费三餐，餐补，租房补贴”","/算法/"
"199","算法工程师","广州·海珠区","10k-20k","经验1-3年/本科","10:51发布","触漫","移动互联网,文化娱乐/A轮/50-150人","“周末双休,年底双薪,年度旅行,六险一金”","/机器学习/"
"200","算法工程师","北京·知春路","20k-40k","经验不限/硕士","09:59发布","天眼查","数据服务/A轮/150-500人","“核心部门,万千宠爱,五险一金,技术大牛”","/信息安全/机器学习/深度学习/"
"201","算法工程师","北京·西直门","20k-30k","经验3-5年/本科","11:38发布","康夫子","移动互联网,医疗健康/A轮/15-50人","“技术大牛多,公司氛围好,15.5薪,七险一金”","/医疗健康/NLP/数据挖掘/"
"202","算法工程师","上海·虹梅路","15k-30k","经验1-3年/本科","10:51发布","快仓智能仓储","硬件,数据服务/C轮/150-500人","“人工智能,前景好,福利待遇好,技术氛围好”","/数据挖掘/"
"203","算法工程师","上海·徐家汇","20k-40k","经验3-5年/本科","1天前发布","赋能加速器","移动互联网,生活服务/未融资/少于15人","“福利待遇好，大牛多，发展空间大”","/移动互联网/数据挖掘/"
"204","算法工程师","上海·长征","15k-25k","经验3-5年/本科","1天前发布","同策咨询","金融/不需要融资/2000人以上","“14-15薪”","/房产服务/推荐/"
