"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"121","***资深***图像算法工程师","武汉·洪山区","15k-25k","经验5-10年/本科","2天前发布","易视维科技","其他/未融资/50-150人","“工作环境轻松，待遇好，职位高。”","/智能硬件/人工智能/机器学习/计算机视觉/图像处理/"
"122","图像算法专家","北京·知春路","40k-80k","经验5-10年/本科","1天前发布","好未来","移动互联网,教育/上市公司/2000人以上","“上市公司,升职空间大”","/图像处理/"
"123","图像处理实习生","北京·北京大学","4k-8k","经验不限/本科","2019-03-12","长木谷医疗","人工智能医疗健康/天使轮/15-50人","“团队优秀、地铁周边、”","/医疗健康/"
"124","图像处理工程师","北京·CBD","12k-22k","经验1-3年/本科","2天前发布","零零无限","硬件/B轮/150-500人","“人工智能,团队好,福利好,创业型公司”","/人工智能/模式识别/"
"125","图像算法工程师","北京·望京","25k-35k","经验3-5年/本科","16:50发布","更美APP","移动互联网,O2O/D轮及以上/150-500人","“福利待遇优厚 上升空间大 美女如云”","/人工智能/深度学习/"
"126","高级图像算法工程师-杭州-00105","杭州·滨江区","15k-30k","经验3-5年/硕士","14:58发布","Caicloud","企业服务,数据服务/B轮/50-150人","“谷歌团队 技术大牛 期权”","/云计算/深度学习/图像处理/"
"127","图像算法工程师","上海·张江","20k-40k","经验3-5年/本科","11:08发布","小米","移动互联网/D轮及以上/2000人以上","“技术大牛多”","/深度学习/图像处理/计算机视觉/"
"128","图像算法工程师","武汉·武昌区","13k-16k","经验1-3年/本科","20:55发布","瑞达信安","信息安全/B轮/150-500人","“图像算法”","/教育/"
"129","中级图像算法工程师","杭州·文三路","15k-30k","经验不限/本科","2019-03-15","大名软件","电子商务,企业服务/不需要融资/50-150人","“牛人团队,学习气氛,福利多多,提升空间”","/C++/"
"130","资深图像算法工程师","广州·越秀区","25k-40k","经验3-5年/本科","2019-03-12","筷子科技","数据服务,广告营销/B轮/50-150人","“人工智能,产品创新,公司发展快,团队年轻”","/大数据/广告营销/人工智能/机器学习/深度学习/图像处理/"
"131","2611MH-图像算法岗","上海·金桥","15k-25k","经验3-5年/本科","00:00发布","平安好医","金融,医疗健康/不需要融资/500-2000人","“五险一金,带薪年假,节日福利,绩效奖金”","/后端/C++/"
"132","图像处理算法工程师","北京·学院路","30k-50k","经验5-10年/本科","11:02发布","iHandy","移动互联网/不需要融资/150-500人","“六险一金 硅谷式办公 时令水果 健身器材”","/带薪年假/定期体检/文化open/扁平化管理/"
"133","高级图像算法工程师","深圳·益田村","20k-40k","经验5-10年/硕士","2019-03-15","汇顶科技","其他/不需要融资/500-2000人","“职位发展 薪酬福利”","/图像处理/深度学习/模式识别/"
"134","相机图像工程师/实习生","深圳·前海","15k-25k","经验不限/本科","2天前发布","Obsbot寻影","硬件,其他/天使轮/15-50人","“景区办公,期权激励,发展潜力”","/硬件开发/"
"135","图形开发工程师（模拟器）","广州·珠江新城","20k-40k","经验不限/本科","2天前发布","网易","电子商务,移动互联网/上市公司/2000人以上","“平台大,福利好,待遇优,16薪”","/C++/C/"
"136","计算机视觉/图像处理中高级算法工程师","深圳·香蜜湖","15k-30k","经验3-5年/硕士","2天前发布","弘金地体育","移动互联网,文化娱乐/不需要融资/150-500人","“氛围轻松,食堂好吃,团队年轻,朝阳产业”","/机器学习/模式识别/"
"137","图像算法工程师","北京·海淀区","25k-50k","经验3-5年/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“高薪期权，租房补贴，扁平管理，职业大牛，团队氛围好”","/视频/"
"138","图像算法","深圳·深圳湾","13k-25k","经验1-3年/本科","09:34发布","万兴科技股份有限公司","移动互联网/上市公司/500-2000人","“机会多，成长快，团队氛围好”","/图像处理/"
"139","高级图像算法工程师","北京·西北旺","20k-40k","经验1-3年/硕士","2019-03-13","清帆科技","移动互联网,教育/A轮/15-50人","“技术大咖,期权奖励,晋升空间大,优秀团队”","/图像处理/机器学习/深度学习/计算机视觉/"
"140","软件工程师—数字图像处理","南京·江宁区","15k-22k","经验3-5年/本科","09:06发布","南京波长光电科技股份有限公司","其他/上市公司/150-500人","“五险一金提供食宿免费班车节日福利员工旅游”","/算法/计算机视觉/人工智能/"
"141","图像算法工程师","北京·清河","20k-40k","经验不限/本科","1天前发布","小米","移动互联网/D轮及以上/2000人以上","“六险一金 团队nice 成长空间大”","/机器学习/计算机视觉/深度学习/图像处理/"
"142","计算机视觉/图像处理实习生","广州·海珠区","2k-4k","经验1年以下/不限","2天前发布","派客朴食","移动互联网,电子商务/不需要融资/15-50人","“补贴”","/人工智能/机器学习/深度学习/"
"143","高级图像算法工程师","杭州·文三路","20k-40k","经验3-5年/本科","2019-03-15","大名软件","电子商务,企业服务/不需要融资/50-150人","“牛人团队,学习气氛,福利多多,提升明显”","/旅游/"
"144","图形开发工程师","广州·天河区","28k-48k","经验不限/本科","2019-03-06","网易","电子商务,移动互联网/上市公司/2000人以上","“福利待遇 发展前景 大平台”","/C/C++/底层/"
"145","图像算法工程师","杭州·浦沿","8k-16k","经验1-3年/本科","09:21发布","大立科技","硬件/上市公司/500-2000人","“福利待遇 发展前景”","/电子/半导体/集成电路/图像处理/"
"146","移动端图像算法工程师/专家（美颜/滤镜）","杭州·余杭区","20k-40k","经验3-5年/本科","09:31发布","美柚","移动互联网/D轮及以上/500-2000人","“五险一金,扁平化管理,免费班车,晚餐补贴”","/社交/移动互联网/图像处理/计算机视觉/"
"147","图像处理算法工程师（应届）","大连·高新园区","4k-8k","经验应届毕业生/硕士","1天前发布","智慧视通大连研发中心","移动互联网,信息安全/A轮/50-150人","“五险一金”","/机器学习/深度学习/"
"148","视觉/图像算法工程师","北京·中关村","30k-55k","经验1-3年/硕士","10:04发布","Yeahmobi","移动互联网/上市公司/150-500人","“六险一金 绩效奖金 出国团建 成长提升”","/计算机视觉/图像处理/"
"149","图像算法工程师","厦门·思明区","8k-16k","经验1-3年/本科","1天前发布","厦门福信光电","硬件/未融资/150-500人","“人工智能 图像算法,深度学习”","/图像处理/计算机视觉/深度学习/人工智能/"
